Timestamp,Platform,Project,Result,Seconds
1535757279,Android,SageIntacct,finished,504
1535757247,iOS,SplunkEvents,finished,861
1535756776,Android,SageIntacct,started,n/a
1535756663,Build,n/a,failed,n/a
1535756387,iOS,SplunkEvents,started,n/a
1535756199,Android,SageIntacct,started,n/a
1535752392,Android,MS Events,finished,149
1535752244,Android,MS Events,started,n/a
1535751471,Android,MS Events,finished,159
1535751313,Android,MS Events,started,n/a
1535751284,iOS,MSEvents,started,n/a
1535746851,Android,MS Events,finished,118
1535746840,iOS,MSEvents,started,n/a
1535746776,iOS,MSEvents,started,n/a
1535746734,Android,MS Events,started,n/a
1535745678,iOS,HealthCatalyst,finished,1903
1535743774,iOS,HealthCatalyst,started,n/a
1535741286,Android,OC5,finished,123
1535741281,Android,HIMSSevents,finished,2744
1535741164,Android,OC5,started,n/a
1535738848,Android,HIMSSevents,started,n/a
1535738662,iOS,MSEvents,started,n/a
1535738408,iOS,FacebookOculus,finished,666
1535737742,iOS,FacebookOculus,started,n/a
1535736901,Android,HIMSSevents,without,482
1535736702,Android,HIMSSevents,started,n/a
1535736314,Build,n/a,failed,n/a
1535736308,Android,HIMSSevents,started,n/a
1535734657,Android,MS Events,finished,121
1535734538,Android,MS Events,started,n/a
1535726413,Android,Ignite \'18,finished,268
1535726146,Android,Ignite \'18,started,n/a
1535724177,iOS,PaloAltoIgnite,finished,2671
1535721506,iOS,PaloAltoIgnite,started,n/a
1535676596,Android,Adobe MAX,finished,129
1535676471,Android,Adobe MAX,started,n/a
1535674495,iOS,SAPTechEd,finished,1155
1535673341,iOS,SAPTechEd,started,n/a
1535672236,iOS,HealthCatalyst,finished,1149
1535671087,iOS,HealthCatalyst,started,n/a
1535671070,iOS,HealthCatalyst,started,n/a
1535670130,iOS,AutodeskUniversity,finished,1081
1535669529,iOS,HealthCatalyst,started,n/a
1535669050,iOS,AutodeskUniversity,started,n/a
1535664112,iOS,AutodeskUniversity,finished,1966
1535663604,Android,OC5,finished,122
1535663483,Android,OC5,started,n/a
1535663300,iOS,FacebookOculus,finished,684
1535662615,iOS,FacebookOculus,started,n/a
1535662146,iOS,AutodeskUniversity,started,n/a
1535656769,iOS,SplunkEvents,finished,814
1535656380,iOS,SageIntacct,finished,3095
1535656161,Android,SplunkEvents,finished,184
1535655979,Android,SplunkEvents,started,n/a
1535655955,iOS,SplunkEvents,started,n/a
1535653285,iOS,SageIntacct,started,n/a
1535653032,iOS,SageIntacct,finished,3478
1535650293,Android,SageIntacct,finished,312
1535650247,Android,SplunkEvents,finished,107
1535650142,Android,SplunkEvents,started,n/a
1535649987,Android,SageIntacct,started,n/a
1535649827,Android,HIMSSevents,finished,351
1535649538,iOS,SageIntacct,started,n/a
1535649466,Android,HIMSSevents,started,n/a
1535627059,Android,Click.,finished,210
1535626854,Android,Click.,started,n/a
1535626624,Android,Click.,finished,112
1535626512,Android,Click.,started,n/a
1535586763,iOS,SplunkEvents,finished,659
1535586104,iOS,SplunkEvents,started,n/a
1535578461,Android,SplunkEvents,finished,109
1535578354,Android,SplunkEvents,started,n/a
1535576240,iOS,CharlesSchwab,finished,738
1535575501,iOS,CharlesSchwab,started,n/a
1535575042,iOS,CharlesSchwab,failed,n/a
1535574314,iOS,CharlesSchwab,started,n/a
1535573822,iOS,CharlesSchwab,started,n/a
1535572682,iOS,INTA,failed,n/a
1535571263,iOS,INTA,started,n/a
1535542733,Android,Ignite \'18,finished,166
1535542568,Android,Ignite \'18,started,n/a
1535540684,iOS,Booking,finished,1895
1535538789,iOS,Booking,started,n/a
1535538744,Android,Click.,finished,250
1535538495,Android,Click.,started,n/a
1535499384,Android,OC5,finished,137
1535499248,Android,OC5,started,n/a
1535495534,iOS,SplunkEvents,finished,815
1535494719,iOS,SplunkEvents,started,n/a
1535469646,iOS,Booking,finished,3787
1535465859,iOS,Booking,started,n/a
1535457138,Android,Click.,finished,149
1535456992,Android,Click.,started,n/a
1535452942,iOS,ExpoReal,finished,2411
1535450534,iOS,ExpoReal,started,n/a
1535412383,Android,Twitch Events,finished,167
1535412219,Android,Twitch Events,started,n/a
1535411122,iOS,Twitch,finished,779
1535410343,iOS,Twitch,started,n/a
1535406897,iOS,SplunkEvents,finished,811
1535406278,Android,SplunkEvents,finished,206
1535406086,iOS,SplunkEvents,started,n/a
1535406076,Android,SplunkEvents,started,n/a
1535400730,iOS,FacebookOculus,finished,714
1535400015,iOS,FacebookOculus,started,n/a
1535398926,iOS,FacebookOculus,finished,706
1535398221,iOS,FacebookOculus,started,n/a
1535158080,iOS,FacebookOculus,started,n/a
1535154976,iOS,FacebookOculus,started,n/a
1535154914,iOS,FacebookOculus,started,n/a
1535154691,iOS,HealthCatalyst,finished,1228
1535153534,iOS,FacebookOculus,started,n/a
1535153463,iOS,HealthCatalyst,started,n/a
1535148513,Android,OC5,finished,146
1535148370,Android,OC5,started,n/a
1535147079,iOS,TableauConf,started,n/a
1535146930,iOS,HIMSSevents,finished,3468
1535143463,iOS,HIMSSevents,started,n/a
1535143248,Build,n/a,failed,n/a
1535143247,Android,Elevate,started,n/a
1535137903,iOS,HIMSSevents,failed,n/a
1535137044,iOS,HIMSSevents,started,n/a
1535136832,iOS,HIMSSevents,failed,n/a
1535135786,iOS,HIMSSevents,started,n/a
1535135645,iOS,HIMSSevents,started,n/a
1535135443,iOS,HIMSSevents,failed,n/a
1535135087,iOS,HIMSSevents,started,n/a
1535132454,iOS,Tableau,started,n/a
1535124576,iOS,ExpoReal,finished,2391
1535122185,iOS,ExpoReal,started,n/a
1535111914,iOS,ExpoReal,failed,n/a
1535110012,iOS,ExpoReal,started,n/a
1535109472,iOS,PaloAltoIgnite,finished,2315
1535107157,iOS,PaloAltoIgnite,started,n/a
1535101861,iOS,Booking,finished,1671
1535100189,iOS,Booking,started,n/a
1535066561,iOS,SageIntacct,finished,3807
1535062754,iOS,SageIntacct,started,n/a
1535056490,Android,INCmty,finished,217
1535056278,Android,INCmty,started,n/a
1535054762,iOS,SplunkEvents,finished,1471
1535054696,Android,SplunkEvents,finished,314
1535054384,Android,SplunkEvents,started,n/a
1535053292,iOS,SplunkEvents,started,n/a
1535049317,iOS,FacebookOculus,failed,n/a
1535049112,iOS,FacebookOculus,started,n/a
1535043354,Android,Adobe MAX,finished,126
1535043231,Android,Adobe MAX,started,n/a
1535042005,Build,n/a,failed,n/a
1535041957,Android,Adobe MAX,started,n/a
1535041075,iOS,Booking,finished,2553
1535038522,iOS,Booking,started,n/a
1535027370,Android,Click.,finished,235
1535027137,Android,Click.,started,n/a
1535027089,Android,Click.,finished,377
1535026713,Android,Click.,started,n/a
1534972151,iOS,Sundance,finished,2163
1534971837,iOS,HealthCatalyst,finished,1174
1534970664,iOS,HealthCatalyst,started,n/a
1534969989,iOS,Sundance,started,n/a
1534968945,iOS,HealthCatalyst,finished,1117
1534967827,iOS,HealthCatalyst,started,n/a
1534963830,iOS,HealthCatalyst,failed,n/a
1534963186,iOS,HealthCatalyst,started,n/a
1534963082,iOS,HealthCatalyst,started,n/a
1534958676,iOS,Sundance,started,n/a
1534954719,Android,EXPO REAL,finished,327
1534954394,Android,EXPO REAL,started,n/a
1534953968,iOS,ExpoReal,finished,2986
1534950981,iOS,ExpoReal,started,n/a
1534944848,iOS,PaloAltoIgnite,finished,3339
1534941508,iOS,PaloAltoIgnite,started,n/a
1534933531,Android,EXPO REAL,finished,206
1534933327,Android,EXPO REAL,started,n/a
1534897741,Android,MS Events,finished,131
1534897611,Android,MS Events,started,n/a
1534894940,iOS,Sundance,finished,2248
1534892691,iOS,Sundance,started,n/a
1534892467,Android,ZillowEvents,finished,112
1534892358,Android,ZillowEvents,started,n/a
1534886924,iOS,Sundance,finished,1861
1534886900,Android,SAP Concur,finished,72
1534886830,Android,SAP Concur,started,n/a
1534885124,Android,Sundance 2019,finished,130
1534885063,iOS,Sundance,started,n/a
1534884994,Android,Sundance 2019,started,n/a
1534884970,iOS,Sundance,started,n/a
1534884790,Android,AU Vegas,finished,278
1534884519,Android,AU Vegas,started,n/a
1534884254,iOS,AutodeskUniversity,finished,1159
1534883095,iOS,AutodeskUniversity,started,n/a
1534882996,iOS,AutodeskUniversity,started,n/a
1534882575,Android,SAP Concur,finished,124
1534882453,Android,SAP Concur,started,n/a
1534877342,Android,Click.,finished,144
1534877199,Android,Click.,started,n/a
1534870524,iOS,MSEvents,started,n/a
1534870281,iOS,ExpoReal,finished,2693
1534867588,iOS,ExpoReal,started,n/a
1534861707,iOS,ExpoReal,finished,2499
1534859208,iOS,ExpoReal,started,n/a
1534859153,iOS,ExpoReal,started,n/a
1534846951,Android,Ignite \'18,finished,271
1534846681,Android,Ignite \'18,started,n/a
1534845060,Android,Click.,finished,114
1534844948,Android,Click.,started,n/a
1534805613,Android,SAP Forum,finished,154
1534805460,Android,SAP Forum,started,n/a
1534800261,Android,SAP Concur,finished,159
1534800106,Android,SAP Concur,started,n/a
1534799683,iOS,SAPGlobalEvents,finished,6974
1534798371,Android,MS Events,finished,112
1534798259,Android,MS Events,started,n/a
1534795074,iOS,SageIntacct,finished,2816
1534794139,Android,Click.,finished,684
1534793458,Android,Click.,started,n/a
1534792709,iOS,SAPGlobalEvents,started,n/a
1534792626,Android,SageIntacct,finished,376
1534792257,iOS,SageIntacct,started,n/a
1534792252,Android,SageIntacct,started,n/a
1534792173,Android,SAP Concur,finished,124
1534792051,Android,SAP Concur,started,n/a
1534771996,Android,EXPO REAL,finished,216
1534771781,Android,EXPO REAL,started,n/a
1534769995,iOS,ExpoReal,finished,2639
1534767357,iOS,ExpoReal,started,n/a
1534551457,iOS,SAPGlobalEvents,finished,3986
1534551301,Android,ZillowEvents,finished,109
1534551195,Android,ZillowEvents,started,n/a
1534547594,iOS,MSEvents,started,n/a
1534547471,iOS,SAPGlobalEvents,started,n/a
1534547409,iOS,SAPGlobalEvents,started,n/a
1534544948,Android,SAP Forum Events,finished,154
1534544826,iOS,EventbaseEnterpriseDemoApp,failed,n/a
1534544809,iOS,EventbaseEnterpriseDemoApp,started,n/a
1534544797,Android,SAP Forum Events,started,n/a
1534544782,iOS,EventbaseEnterpriseDemoApp,started,n/a
1534544746,iOS,EventbaseEnterpriseDemoApp,started,n/a
1534544640,iOS,EventbaseEnterpriseDemoApp,started,n/a
1534540517,Android,Adobe Max,finished,135
1534540385,Android,Adobe Max,started,n/a
1534458789,iOS,SageIntacct,finished,2808
1534458323,Android,SAP Concur,finished,100
1534458225,Android,SAP Concur,started,n/a
1534457867,Build,n/a,failed,n/a
1534457850,Android,SAP Concur,started,n/a
1534457072,iOS,FacebookOculus,finished,570
1534456503,iOS,FacebookOculus,started,n/a
1534455981,iOS,SageIntacct,started,n/a
1534455334,iOS,SplunkEvents,finished,654
1534454679,iOS,SplunkEvents,started,n/a
1534453511,iOS,Twitch,finished,743
1534453103,Android,SAP Concur,finished,189
1534452916,Android,SAP Concur,started,n/a
1534452752,iOS,Twitch,started,n/a
1534451756,iOS,Twitch,failed,n/a
1534451096,iOS,Twitch,started,n/a
1534450848,iOS,FacebookOculus,started,n/a
1534449877,Android,Oculus Connect,finished,108
1534449770,Android,Oculus Connect,started,n/a
1534449565,Android,Twitch Events,finished,161
1534449406,Android,Twitch Events,started,n/a
1534441142,iOS,Twitch,finished,760
1534440382,iOS,Twitch,started,n/a
1534440349,iOS,Twitch,started,n/a
1534440317,iOS,Twitch,failed,n/a
1534439630,iOS,Twitch,started,n/a
1534425624,iOS,ExpoReal,finished,2437
1534423187,iOS,ExpoReal,started,n/a
1534422490,Android,My MWC,finished,99
1534422393,Android,My MWC,started,n/a
1534421974,Android,My MWC,finished,108
1534421870,Android,My MWC,started,n/a
1534421607,Android,My MWC,finished,131
1534421482,Android,My MWC,started,n/a
1534416957,Android,My MWC,finished,207
1534416753,Android,My MWC,started,n/a
1534377586,Android,SplunkEvents,finished,98
1534377489,Android,SplunkEvents,started,n/a
1534366790,iOS,HealthCatalyst,started,n/a
1534366692,iOS,HealthCatalyst,started,n/a
1534366655,iOS,HealthCatalyst,started,n/a
1534366632,iOS,HealthCatalyst,started,n/a
1534366527,iOS,HealthCatalyst,started,n/a
1534366338,iOS,HealthCatalyst,started,n/a
1534366046,iOS,HealthCatalyst,started,n/a
1534360905,iOS,HealthCatalyst,started,n/a
1534360871,iOS,HealthCatalyst,started,n/a
1534360838,iOS,HealthCatalyst,started,n/a
1534360727,iOS,HealthCatalyst,started,n/a
1534360675,iOS,HealthCatalyst,started,n/a
1534360496,iOS,HealthCatalyst,started,n/a
1534360201,iOS,HealthCatalyst,started,n/a
1534359040,iOS,HealthCatalyst,started,n/a
1534358856,iOS,HealthCatalyst,started,n/a
1534358749,iOS,HealthCatalyst,started,n/a
1534358608,iOS,HealthCatalyst,started,n/a
1534358547,iOS,HealthCatalyst,started,n/a
1534357510,iOS,HealthCatalyst,started,n/a
1534354740,iOS,HealthCatalyst,started,n/a
1534354580,iOS,HealthCatalyst,started,n/a
1534354213,iOS,HealthCatalyst,started,n/a
1534353629,iOS,HealthCatalyst,started,n/a
1534349267,iOS,MyMWC,finished,970
1534348297,iOS,MyMWC,started,n/a
1534348255,iOS,MyMWC,started,n/a
1534346811,iOS,ExpoReal,finished,2786
1534344024,iOS,ExpoReal,started,n/a
1534343852,iOS,ExpoReal,started,n/a
1534341148,iOS,ExpoReal,started,n/a
1534334539,iOS,PaloAltoIgnite,finished,4411
1534333744,iOS,ExpoReal,finished,2679
1534331065,iOS,ExpoReal,started,n/a
1534330127,iOS,PaloAltoIgnite,started,n/a
1534329958,Android,Click.,finished,117
1534329844,Android,Click.,started,n/a
1534329429,iOS,ExpoReal,finished,2664
1534329411,Android,Events App,finished,157
1534329258,Android,Events App,started,n/a
1534328597,iOS,PaloAltoIgnite,failed,n/a
1534327819,iOS,PaloAltoIgnite,started,n/a
1534327212,iOS,PaloAltoIgnite,started,n/a
1534326765,iOS,ExpoReal,started,n/a
1534326305,Android,EXPO REAL,finished,184
1534326122,Android,EXPO REAL,started,n/a
1534325950,iOS,PaloAltoIgnite,failed,n/a
1534325497,iOS,PaloAltoIgnite,started,n/a
1534293331,Android,Biz Events,finished,101
1534293230,Android,Biz Events,started,n/a
1534287321,iOS,ATTBusinessEvents,finished,764
1534286557,iOS,ATTBusinessEvents,started,n/a
1534284087,Android,Adobe Max,finished,231
1534283879,Android,AU Vegas,finished,155
1534283859,Android,Adobe Max,started,n/a
1534283727,Android,AU Vegas,started,n/a
1534282612,Android,AU Vegas,finished,186
1534282429,Android,AU Vegas,started,n/a
1534280103,iOS,HealthCatalyst,started,n/a
1534275221,Android,SAP Concur,finished,151
1534275074,Android,SAP Concur,started,n/a
1534271475,iOS,MSEvents,started,n/a
1534242124,iOS,ExpoReal,failed,n/a
1534241434,iOS,ExpoReal,started,n/a
1534206657,Android,SplunkEvents,finished,93
1534206566,Android,SplunkEvents,started,n/a
1534206212,Android,MS Events,finished,158
1534206055,Android,MS Events,started,n/a
1534203236,Android,AU Vegas,finished,251
1534202988,Android,AU Vegas,started,n/a
1534202417,Android,AU Vegas,finished,119
1534202301,Android,AU Vegas,started,n/a
1534201445,Android,AU Vegas,without,194
1534201255,Android,AU Vegas,started,n/a
1534200585,Build,n/a,failed,n/a
1534200522,Android,AU Vegas,started,n/a
1534199879,iOS,SageIntacct,finished,3363
1534199361,Build,n/a,failed,n/a
1534199323,Android,AU Vegas,started,n/a
1534196792,Android,SageIntacct,finished,275
1534196761,Android,Sundance 2019,finished,104
1534196657,Android,Sundance 2019,started,n/a
1534196518,Android,SageIntacct,started,n/a
1534196517,iOS,SageIntacct,started,n/a
1534196504,iOS,Sage,started,n/a
1534190207,Android,Adobe Max,finished,137
1534190071,Android,Adobe Max,started,n/a
1534187302,iOS,SXSWmeConvention2017,finished,1622
1534185680,iOS,SXSWmeConvention2017,started,n/a
1534184910,iOS,ATTBusinessEvents,finished,996
1534184815,Android,Biz Events,finished,132
1534184686,Android,Biz Events,started,n/a
1534183914,iOS,ATTBusinessEvents,started,n/a
1534181193,Android,Biz Events,finished,110
1534181085,Android,Biz Events,started,n/a
1534180870,Android,SAP TechEd,finished,125
1534180747,Android,SAP TechEd,started,n/a
1534180644,iOS,ATTBusinessEvents,failed,n/a
1534180276,Android,AU Vegas,finished,125
1534180151,Android,AU Vegas,started,n/a
1534179967,iOS,ATTBusinessEvents,started,n/a
1534159956,Android,Click.,finished,187
1534159772,Android,Click.,started,n/a
1534158200,iOS,Booking,finished,1088
1534157111,iOS,Booking,started,n/a
1533947047,iOS,ATTBusinessEvents,failed,n/a
1533946474,iOS,ATTBusinessEvents,started,n/a
1533944302,iOS,ATTBusinessEvents,failed,n/a
1533943631,iOS,ATTBusinessEvents,started,n/a
1533942850,iOS,SageIntacct,finished,6015
1533941064,iOS,SplunkEvents,finished,994
1533940334,Android,SplunkEvents,finished,234
1533940103,Android,SplunkEvents,started,n/a
1533940069,iOS,SplunkEvents,started,n/a
1533936835,iOS,SageIntacct,started,n/a
1533936404,Android,SageIntacct,finished,159
1533936247,Android,SageIntacct,started,n/a
1533925075,Android,me Convention,finished,104
1533924963,Android,me Convention,started,n/a
1533921010,Android,EXPO REAL,finished,188
1533920980,Android,Cisco GSX FY19,without,90
1533920893,Android,Cisco GSX FY19,started,n/a
1533920825,Android,EXPO REAL,started,n/a
1533920313,Android,Cisco GSX FY19,without,95
1533920221,Android,Cisco GSX FY19,started,n/a
1533918189,iOS,ExpoReal,finished,2670
1533915518,iOS,ExpoReal,started,n/a
1533909137,iOS,ExpoReal,finished,2479
1533906657,iOS,ExpoReal,started,n/a
1533906222,iOS,ExpoReal,started,n/a
1533905904,iOS,ExpoReal,started,n/a
1533905844,iOS,ExpoReal,started,n/a
1533905501,iOS,ExpoReal,started,n/a
1533862552,Android,Cisco GSX FY19,without,108
1533862448,Android,Cisco GSX FY19,started,n/a
1533862436,Build,n/a,failed,n/a
1533862428,Android,Cisco GSX FY19,started,n/a
1533861896,Build,n/a,failed,n/a
1533861892,Android,Cisco GSX FY19,started,n/a
1533861866,Build,n/a,failed,n/a
1533861861,Android,Cisco GSX FY19,started,n/a
1533861410,Android,Cisco GSX FY19,without,112
1533861302,Android,Cisco GSX FY19,started,n/a
1533860032,iOS,ATTBusinessEvents,finished,823
1533859210,iOS,ATTBusinessEvents,started,n/a
1533858625,iOS,ATTBusinessEvents,started,n/a
1533858327,Android,Oculus Connect,finished,107
1533858221,Android,Oculus Connect,started,n/a
1533856901,Android,Cisco GSX FY19,without,256
1533856654,Android,Cisco GSX FY19,started,n/a
1533856114,iOS,SageIntacct,finished,2833
1533855763,iOS,ATTBusinessEvents,finished,1771
1533853992,iOS,ATTBusinessEvents,started,n/a
1533853281,iOS,SageIntacct,started,n/a
1533852833,Android,Cisco GSX FY19,finished,203
1533852630,Android,Cisco GSX FY19,started,n/a
1533840014,iOS,ExpoReal,finished,5024
1533838949,iOS,SageIntacct,started,n/a
1533834989,iOS,ExpoReal,started,n/a
1533834330,iOS,ExpoReal,failed,n/a
1533834237,Android,Biz Events,finished,111
1533834128,Android,Biz Events,started,n/a
1533834023,iOS,ExpoReal,started,n/a
1533832606,iOS,ExpoReal,failed,n/a
1533828784,iOS,ExpoReal,started,n/a
1533826571,Android,EXPO REAL,finished,554
1533826024,Android,EXPO REAL,started,n/a
1533825599,iOS,ExpoReal,failed,n/a
1533824908,iOS,ExpoReal,started,n/a
1533824385,iOS,ExpoReal,failed,n/a
1533823551,iOS,ExpoReal,started,n/a
1533823270,iOS,ExpoReal,started,n/a
1533822797,iOS,ExpoReal,started,n/a
1533807992,Android,SKO FY19,finished,290
1533807700,Android,SKO FY19,started,n/a
1533806962,Android,Events App,finished,171
1533806794,Android,Events App,started,n/a
1533773582,Android,Cisco GSX FY19,finished,184
1533773398,Android,Cisco GSX FY19,started,n/a
1533771829,iOS,SAPTechEd,finished,749
1533771379,Android,Biz Events,finished,77
1533771305,Android,Biz Events,started,n/a
1533771080,iOS,SAPTechEd,started,n/a
1533770904,iOS,SAPTechEd,started,n/a
1533769188,Android,Twitch Events,finished,163
1533769026,Android,Twitch Events,started,n/a
1533767540,iOS,ATTBusinessEvents,finished,1100
1533766709,Android,Cisco GSX FY19,finished,174
1533766536,Android,Cisco GSX FY19,started,n/a
1533766440,iOS,ATTBusinessEvents,started,n/a
1533764877,Android,Biz Events,finished,80
1533764800,Android,Biz Events,started,n/a
1533764096,Android,SageIntacct,finished,464
1533763637,Android,SageIntacct,started,n/a
1533763117,iOS,SageIntacct,finished,1019
1533762098,iOS,SageIntacct,started,n/a
1533761680,iOS,INCmty,finished,5594
